feature1,age,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,target
0.158929407,49,0,0.34000203100000004,9846,14,0,3,0,3,0
0.113614305,38,0,0.263147371,5000,12,0,1,0,3,0
0.828335057,44,4,0.471497181,4788,8,2,1,1,4,0
0.7095671579999999,31,0,0.415194935,3000,7,0,0,0,0,0
0.0,35,0,0.326149745,4500,8,0,1,0,0,0
0.036249518,64,0,568.0, ,10,0,1,0,0,0
0.47206473299999996,53,0,10.353846154,8579,9,0,4,0,0,0
0.675062488,51,1,0.183678382,4153,3,0,1,0,1,0
0.31540757199999997,44,0,0.537646235,10000,11,0,2,0,3,0
0.139788827,53,0,0.46354073799999995,5608,9,0,1,0,1,0
0.0,60,0,0.004329004,2800,2,0,0,0,0,0
0.070515907,72,0,57.0, ,2,0,0,0,0,0
0.0,68,0,0.218632558,15166,15,0,3,0,1,0
0.19647962300000002,39,0,0.26704235600000004,5500,5,0,1,0,0,0
1.0,41,2,0.845887215,7500,12,0,4,1,0,1
0.13774845,87,0,0.201234145,5833,12,0,0,0,0,0
0.066537389,49,2,0.41071428600000004,5263,8,0,2,0,0,0
0.10037992400000001,72,0,0.109957309,8666,8,0,2,0,0,0
0.282000863,40,0,0.401454325,6600,8,0,1,0,0,0
0.45116992200000006,33,0,0.620374136,4917,5,0,2,0,0,0
0.971784972,55,3,0.039995295,8500,8,0,0,0,1,0
0.397200933,36,1,0.226950355,2960,4,0,0,0,4,0
0.715773786,49,0,120.57485030000001,1300,17,0,2,0,3,0
0.008554011,42,0,0.13009864,3750,6,0,0,0,2,0
0.46384939799999997,57,0,0.338463388,8316,10,0,2,0,0,0
0.636590428,29,1,0.391769356,4300,8,0,0,0,0,0
0.45233968799999996,38,0,0.251572892,11125,9,0,2,0,2,0
0.0031505409999999998,65,0,2291.0, ,6,0,2,0,0,0
0.172101267,40,0,0.34624032,4002,15,0,0,0,3,0
0.043161787,67,0,0.370475515,5635,8,0,2,0,0,0
0.0,71,0,0.004329004, ,3,0,0,0,0,0
0.9999998999999999,29,0,54.0, ,2,2,0,0,0,1
0.641702827,56,0,1247.0, ,8,0,0,0, ,0
0.015184413999999999,61,0,0.505744192,3916,7,0,2,0,0,0
0.033670139,64,0,0.07679693900000001,10976,6,0,0,0,0,0
0.37334218399999997,48,2,30.45243805,1300,24,0,2,0,2,0
0.14546524,62,0,1661.0, ,11,0,1,0,0,0
0.06009442,69,1,1562.0, ,8,0,1,0,0,0
0.825490908,62,0,0.41664729100000003,4300,13,0,1,0,0,0
0.003100515,47,0,0.376633987,3671,6,0,1,0,0,0
0.045296114000000005,65,0,10.308004611,19950,24,0,4,0,0,0
0.063419535,56,2,0.84109589,1300,21,0,2,0,0,0
0.008999719,61,0,0.35803497100000004,1300,9,0,1,0,0,0
0.042707434,50,0,110.87649402,1300,15,0,4,0,2,0
0.0,63,0,3985.0, ,7,0,1,0,1,0
0.114371029,30,1,0.137332022,3050,11,0,0,0,0,0
0.045251753,72,0,0.232801321,5450,7,0,1,0,1,0
0.9625187409999999,47,0,188.0, ,6,0,0,0,2,1
0.00045254800000000005,51,0,76.0, ,8,0,0,0,0,0
0.536546345,51,0,0.083346665,6250,2,0,0,0,0,0
0.028679989,46,0,0.0077131840000000005,7000,4,0,0,0,3,0
0.47986080600000003,35,0,0.107678464,3333,2,0,0,0,2,0
0.0,77,0,0.08705554900000001,7902,4,0,0,0,0,0
0.046951647,49,0,0.44005358299999997,10450,10,0,3,0,1,0
0.193632255,78,0,0.563981043,2953,13,0,2,0,0,0
0.025330519,29,0,0.175249808,1300,6,0,0,0,0,0
1.0,35,1,0.11486336400000001,4500,3,2,0,1,1,0
0.38905966399999997,59,0,0.618587117,6100,12,0,1,0,1,0
0.0,64,0,0.004329004,5223,2,0,0,0,0,0
0.025216706000000002,76,0,0.013994402,2500,4,0,0,0,0,0
1.0,29,1,0.560859785,4000,9,0,2,1,0,0
0.087638778,66,0,0.258186739,3694,5,0,0,0,1,0
0.19622272899999998,67,0,0.158012596,7144,9,0,1,0,0,0
0.024978057999999997,49,0,0.234176582,10000,9,0,2,0,0,0
0.002192223,76,0,8.0, ,3,0,0,0,0,0
0.39646035399999996,48,0,0.671943345,4800,5,0,2,0,0,0
0.43013723299999995,36,0,3235.0, ,16,0,3,0, ,0
1.0,64,0,913.0, ,3,0,0,1,0,0
0.16999123800000002,41,0,0.105378924,5000,9,0,0,0,1,0
0.0,60,0,1821.0, ,8,0,1,0, ,0
0.664785665,72,0,0.587133042,1600,6,1,0,0,0,0
0.363108275,50,0,0.306719586,10833,9,0,1,0,0,0
0.9999998999999999,83,0,0.32960199,1607,2,0,0,0,0,0
0.031410366,65,0,0.09635243199999999,12007,8,0,1,0,1,0
0.9999998999999999,50,0,965.0, ,3,0,1,0, ,0
0.9999998999999999,47,1,1251.0,1300,3,0,1,2,0,1
0.33459231300000003,40,0,0.146706587,5343,5,0,0,0,0,0
0.0,57,0,0.220157493,24000,11,0,2,0,2,0
0.03634118,80,0,3639.0, ,8,0,4,0,0,0
0.09427368900000001,43,0,3349.0, ,16,0,1,0,3,0
0.004002397,63,0,1557.0, ,13,0,2,0, ,0
0.002705349,60,0,0.25482074,7000,15,0,1,0,0,0
0.9999998999999999,37,0,0.004329004,3800,2,0,0,1,0,0
0.626174771,38,0,0.455399061,5750,6,0,1,0,1,0
0.9999998999999999,51,0,0.014568158000000001,7687,2,0,0,1,1,0
0.12628093099999999,49,0,2645.0, ,10,0,1,0,3,0
0.9999998999999999,63,0,0.011078087,3700,2,1,0,0,0,0
0.059273695,58,0,0.400271985,6617,21,0,2,0,1,0
0.0,63,0,0.289673821,5916,8,0,1,0,1,0
0.009714462,63,0,0.022279349,3500,22,0,0,0,1,0
0.018007781,58,0,0.004865269,8015,3,0,0,0,1,0
0.888413983,63,1,0.17392575300000002,3420,7,0,0,1,0,0
0.004336981,56,0,0.007596961,2500,4,0,0,0,0,0
0.41595484200000005,73,0,0.24343914,4000,12,0,0,0,0,0
0.009926708000000001,77,0,0.014855021000000001,7000,17,0,0,0,0,0
0.025522594,36,0,1650.0, ,4,0,1,0,1,0
0.27768277399999997,66,0,0.12063134199999999,12417,10,0,1,0,0,0
0.029284877999999997,44,0,0.32041343699999997,3869,8,0,1,0,3,0
0.026596852999999997,56,0,0.151324289,12383,8,0,1,0,0,0
0.0,74,0,0.423986882,4268,7,0,1,0,0,0
1.0,50,0,0.256567007,10468,10,1,1,0,2,1
0.09454505099999999,81,0,0.004329004,7500,5,0,0,0,0,0
0.00257781,87,0,0.004329004,3000,6,0,0,0,0,0
0.049644596,72,0,0.213045156,2590,10,0,0,0,1,0
0.08950493300000001,49,0,0.231051263,15000,4,0,1,0,0,0
0.056072536,46,0,0.35254237299999996,7079,11,0,2,0,1,0
0.0,41,0,0.07865807400000001,5275,4,0,0,0,2,0
0.564042532,29,1,1037.0, ,9,0,0,0, ,0
0.073525808,74,0,86.0, ,2,0,0,0,0,0
0.317875516,31,0,0.250298448,2512,4,0,0,0,2,0
0.041920747,53,0,0.315971275,11000,10,0,2,0,2,0
0.006217375,87,0,0.00512952,3898,11,0,0,0,0,0
0.649198178,42,0,10.412381952,2858,13,0,3,0,1,0
0.014116925,38,0,0.034440618,9000,7,0,0,0,2,0
0.061482549000000004,64,0,0.327253542,6633,6,0,1,0,1,0
0.135231656,62,1,1357.0, ,22,0,2,0,0,0
0.0,29,0,0.460181155,8500,10,0,1,0,2,0
0.9999998999999999,39,4,0.004329004,2200,2,3,0,2,1,1
0.48753785200000005,39,0,0.346515445,6700,10,0,2,0,0,0
0.028982656000000002,53,2,0.814530912,6000,15,0,4,0,0,0
0.0,66,0,0.098416813,10800,14,0,2,0,1,0
0.396268325,45,0,0.348198699,6300,4,0,1,0,4,0
0.013789948,30,0,0.016793283,2500,5,0,0,0,0,0
0.10816142599999999,51,1,0.8336943840000001,6000,14,0,2,0,0,0
0.234848163,65,0,0.012424689,25000,4,0,0,0,0,0
0.274523138,44,0,0.353637197,12000,11,0,1,0,2,0
0.440121031,53,2,0.316834512,14000,12,0,3,0,1,0
0.617652513,53,0,2136.0, ,9,0,1,0,0,0
0.9999998999999999,36,0,0.104579084,5000,2,0,0,0,2,0
0.127340328,58,0,0.28430332199999997,12250,13,0,2,0,1,0
0.8217853690000001,45,0,0.48407544799999996,6467,8,0,1,0,2,0
0.020616011,70,1,0.129865772,2979,6,0,0,0,0,1
0.49696881299999995,39,1,0.15199392,25000,11,0,2,0,3,0
0.008823240999999999,61,0,0.555123217,3083,8,0,2,0,0,0
0.09928034300000001,54,0,1604.0, ,12,0,1,0, ,0
0.004749703,72,2,0.092461474,2400,7,0,0,0,0,0
0.45606057,47,0,0.37916406700000005,8014,13,0,2,0,0,0
0.9999998999999999,56,0,0.004329004, ,2,0,0,0,0,0
0.642298898,39,1,3690.0, ,13,0,4,0,3,0
0.858569052,39,0,0.147931797,6333,5,0,0,2,0,0
0.23953638100000002,36,1,0.520197307,7500,11,0,2,0,2,0
0.0100309,54,0,0.004329004,5609,7,0,0,0,0,0
0.9999998999999999,29,4,0.004329004,2800,2,3,0,2,0,0
0.9999998999999999,41,0,0.084766094,2500,3,1,0,0,2,0
0.12703555800000002,51,0,0.082412914,3530,6,0,0,0,0,0
0.192618965,63,0,0.312534997,12500,24,0,3,0,0,0
0.179692987,32,0,0.209172739,2332,5,0,0,0,1,0
0.0047141729999999995,78,0,0.258170732,8199,10,0,2,0,0,0
0.038382442999999995,66,0,0.20322939899999998,7183,7,0,1,0,0,0
0.9857342840000001,52,1,0.471827031,10683,7,0,4,0,0,0
0.44818078200000006,47,0,0.705045716,8858,18,0,3,0,4,0
0.085786464,49,0,0.545690862,5000,11,0,1,0,2,0
0.243420777,40,0,3704.0, ,4,0,2,0,2,0
0.9999998999999999,46,0,0.004329004,2900,2,0,0,0,2,0
0.025767138,46,0,0.349057813,7800,19,0,2,0,1,0
0.315740705,29,1,0.080964891,4186,5,0,0,0,1,0
0.28445131100000004,64,0,0.51616128,3000,9,0,1,0,0,0
0.184543638,29,0,0.004329004,2745,2,0,0,0,0,0
0.492155151,49,0,0.089818306,5833,4,0,0,0,3,0
0.176225902,50,0,0.28993557,4500,7,0,1,0,1,0
0.011129975,59,1,0.09565987599999999,6773,3,3,0,1,1,0
0.601609658,37,0,0.29054975,4401,6,0,0,0,0,0
0.045628804,62,0,2127.0, ,4,0,2,0,0,0
0.564290473,29,0,0.17140661,1300,2,0,0,1,0,0
0.006433476,63,0,0.004329004,5700,12,0,0,0,1,0
0.9999998999999999,52,0,10.557868443,1300,2,0,1,0,0,0
0.13203527,42,0,0.296130346,9819,14,0,2,0,4,0
0.0,55,0,0.341202611,7200,7,0,2,0,2,0
0.161384159,64,0,571.0, ,8,0,0,0,0,0
0.542794911,30,0,0.198228426,7450,6,0,0,0,1,0
0.706594886,38,0,0.23036831100000002,2877,3,0,0,0,0,0
0.391022452,54,0,0.610115095,9035,10,0,3,0,4,0
0.63422962,47,0,0.326389908,6816,7,0,1,0,1,0
0.734453109,66,0,0.25279714600000003,6166,7,0,0,0,0,0
0.0,73,0,343.0, ,5,0,0,0,0,0
0.004374863,48,3,0.0059988,3333,15,2,0,0,2,1
0.045573498,63,0,0.026293822999999997,2395,5,0,0,0,0,0
0.94740263,39,0,0.34479487799999997,4216,5,0,1,0,0,0
0.969799338,55,0,0.293290441,10879,3,0,1,0,1,0
0.834809653,52,0,0.3174059,14000,13,0,3,0,2,0
0.011615005,31,0,0.646227673,3750,9,0,2,0,1,0
0.9999998999999999,41,1,0.195219124,3764,3,1,0,1,2,1
0.008912539,50,0,0.164392679,3004,10,0,1,0,2,0
0.9999998999999999,68,0,4047.0, ,4,0,3,0,0,0
0.00358956,77,0,0.208699942,12160,10,0,1,0,1,0
0.186702338,49,0,0.310229727,5092,7,0,2,0,2,0
0.001807658,39,0,0.339932014,5000,4,0,1,0,0,0
0.0,46,0,0.004329004,2500,15,0,0,0,0,0
0.329668769,78,0,0.329283567,7983,10,0,2,0,3,0
0.072416921,53,0,0.17878558100000003,14508,4,0,1,0,2,0
0.075165831,64,0,0.241447605,5553,8,0,1,0,0,0
0.772933697,34,2,453.0, ,4,1,0,0,0,0
0.0,44,0,924.0, ,6,0,1,0,2,0
0.9999998999999999,40,0,123.0, ,2,0,0,0,0,0
0.632861999,76,1,0.37473626299999996,10900,11,0,2,0,2,0
0.75226277,63,0,0.422084326,24333,14,0,1,0,0,0
0.0,68,0,0.518024841,3300,5,0,1,0,1,0
0.840057598,44,0,0.460382661,9250,7,0,2,0,3,0
0.084175667,39,0,0.05265789,6000,14,0,0,1,2,0
0.294459236,30,0,0.09737719199999999,6900,7,0,0,0,0,0
0.13750844199999998,53,0,0.585551331,4470,24,0,2,0,4,0
0.008118651,74,0,0.013969911000000002,6513,7,0,0,0,1,0
0.173784093,55,0,0.19614248899999998,15916,14,0,3,0,0,0
0.467481466,60,1,4981.0, ,13,0,4,0,0,0
0.040522077999999996,33,0,0.047454012000000004,3750,9,0,0,0,0,0
0.183902642,51,0,0.548389032,16666,11,0,4,0,4,0
0.0017763660000000001,61,0,60.5,1300,19,0,0,0,0,0
0.434069115,46,0,0.665803766,19700,10,0,3,0,3,0
0.9999998999999999,42,1,0.099218485,2942,2,1,0,0,4,0
0.114315427,52,0,0.070734191,10800,4,0,0,0,2,0
0.823189693,51,0,0.250156217,4800,6,3,1,0,3,0
0.000187968,76,0,0.004329004,5063,9,0,0,0,0,0
0.229312023,42,1,0.48870188600000003,6416,15,0,1,0,0,0
1.0,45,0,0.113926994,4300,8,2,0,2,1,0
0.447363333,61,0,0.298582996,2963,6,0,0,0,0,0
0.472819727,72,0,0.23066298300000002,5067,10,0,0,0,0,0
1.0,29,1,0.174377224,1300,3,1,0,1,0,1
0.458036215,43,0,0.32897281300000003,8790,15,0,2,0,2,0
0.472386281,39,0,0.129210891,2166,6,0,0,0,1,0
0.0,53,0,0.62158561,1500,2,0,0,0,0,0
0.064096946,41,0,2721.0, ,7,0,1,0,4,0
0.465633175,60,1,3320.0, ,11,0,1,0,0,0
0.0,43,0,0.004329004,2500,5,0,0,0,0,0
0.008571173,36,0,481.0, ,4,0,0,0,0,0
0.026212165,62,0,0.143481699,21500,9,0,1,0,0,0
0.278761479,56,0,2377.0, ,8,0,2,0,0,0
0.071746321,48,0,60.328685259,1300,13,0,2,0,4,0
1.0,37,3,1687.0, ,5,1,0,2,0,1
0.0008657630000000001,86,0,0.159974198,6200,9,0,1,0,1,0
0.16058408,54,0,969.0, ,15,0,0,0,1,0
0.144436603,49,0,1953.0, ,7,1,1,0,0,0
0.090014513,60,0,0.504873782,4000,11,0,2,0,2,0
0.9999998999999999,37,1,536.0,1300,3,0,0,0,0,0
0.014516151000000001,51,0,0.20155968800000001,5000,9,0,1,0,0,0
0.182081792,41,0,10.226547607,9966,9,0,4,0,2,0
0.048265058,80,0,0.010219951,4500,3,0,0,0,0,0
0.9999998999999999,39,0,144.0, ,3,0,0,0,0,0
0.137020809,40,0,0.200370511,23750,12,0,1,0,3,0
0.720992961,60,0,2834.0, ,11,0,1,0,0,0
0.29242217,63,0,3678.0, ,19,0,2,0,0,0
0.0,68,0,0.104162079,4540,3,0,0,0,0,0
0.9999998999999999,39,1,0.35385196399999996,5295,5,3,2,1,3,1
0.9999998999999999,37,0,379.0,1300,2,0,0,0,0,0
0.003498936,71,0,0.163334591,2650,5,0,0,0,0,0
0.9999998999999999,29,0,0.069936421,1300,2,0,0,0,0,0
0.12330008199999999,65,0,0.350449974,11333,10,0,2,0,0,0
0.032829759,62,0,0.224867725,6425,11,0,3,0,0,0
0.9999998999999999,29,0,0.286521388,2477,4,0,0,0,1,0
0.038473009,78,0,65.0, ,5,0,0,0,0,0
0.023724613,63,0,0.014190558999999998,6905,8,0,0,0,0,0
0.0070498240000000005,36,0,8.0, ,10,0,0,0,0,0
0.7662741609999999,35,1,0.148450491,6614,8,0,0,0,0,0
1.0,35,1,0.062377072,3558,2,0,0,0,4,1
0.050007552000000004,60,0,0.20777717199999998,14683,9,0,1,0,4,0
0.032335497000000005,41,0,10.085484796,1742,20,0,1,0,1,0
1.0,30,1,0.260290082,2550,5,0,0,1,0,0
0.385490536,30,0,0.24725091600000002,3000,4,0,0,0,0,0
0.031142222,45,0,628.0, ,8,0,0,0,2,0
0.978553909,63,0,10.208422555,1400,4,0,0,0,0,0
0.0,87,0,0.004329004, ,4,0,0,0,0,0
0.030498614,69,0,0.11858760800000001,1500,6,1,0,0,2,0
0.484357022,48,0,0.33826600100000004,11014,7,0,1,0,1,1
0.024927321000000002,75,0,0.00879824,5000,4,0,0,0,1,0
0.08891610400000001,47,0,0.49607199,7000,12,0,2,0,1,0
0.0,35,0,0.608821242,9000,8,0,3,0,2,0
0.14198106900000002,65,0,0.198278256,3600,9,0,0,0,0,0
0.855897318,72,0,0.9261431809999999,7500,14,0,2,0,0,0
0.62702137,53,0,0.780414772,9016,15,0,2,0,1,0
0.053452115999999994,49,0,0.257171543,6971,6,0,1,0,0,0
0.0,44,0,0.235373165,9673,6,0,2,0,0,0
0.0,41,0,0.6821888979999999,3800,7,0,1,0,2,0
0.084374061,40,0,1357.0, ,6,0,1,0,0,0
0.28705406699999997,39,1,0.36828377700000003,5750,15,0,2,0,0,0
0.0037640029999999997,77,0,0.004329004,5000,9,0,0,0,0,0
0.002976467,40,0,0.221736415,1600,3,0,0,0,0,0
0.33670791200000005,29,1,0.15047548,5362,8,0,0,1,2,0
0.074256375,49,0,0.34793041399999997,5000,11,0,2,0,3,0
0.48330111299999995,40,0,0.303013393,3583,11,0,1,0,2,0
0.0,43,0,3980.0, ,5,0,1,0,2,0
0.007953303,38,0,1055.0, ,7,0,2,0,0,0
0.582378478,53,0,30.071161049,1300,24,0,1,0,1,0
0.126597721,70,0,0.35882194,3700,11,0,1,0,0,0
0.175862663,49,0,0.40557746899999997,14450,17,0,3,0,1,0
0.101436872,41,0,0.315166615,3210,8,0,1,0,2,0
0.9999998999999999,29,0,312.0, ,2,0,0,0,0,0
0.20142388600000002,30,0,0.6083976010000001,3500,7,0,1,0,2,0
0.05986454,44,0,30.468288445,1300,9,0,2,0,0,0
0.73215119,50,0,0.574994,4166,3,0,2,0,2,0
0.22425858,41,0,10.161330049,2435,12,0,1,0,2,0
0.8808318209999999,33,0,0.393060522,7550,11,0,1,0,3,0
0.9999998999999999,58,0,0.135549872,2736,2,0,0,0,0,1
0.12344797199999999,52,0,0.306650119,9668,13,0,2,0,3,0
0.015493135,80,0,0.004429066,7224,10,0,0,0,1,0
0.9999998999999999,53,0,0.250128403,7787,2,0,1,1,1,1
0.9999998999999999,57,0,0.23826087,2874,3,0,1,0,0,0
0.927036482,41,0,0.057307863,2250,5,0,0,0,2,1
0.34107265600000003,62,0,10.108051731,2396,10,0,2,0,0,0
0.051595586,74,0,0.237383798,9035,10,0,1,0,0,0
0.261328866,41,2,0.251487154,7900,22,0,2,0,0,0
0.718246553,61,0,0.8023218320000001,3100,14,1,1,0,1,0
0.012944205,78,0,696.0, ,11,0,1,0,0,0
0.08086487,50,0,0.079648306,7733,6,0,1,0,0,0
0.04798965400000001,63,0,0.303339715,4700,10,0,1,0,2,0
0.9999998999999999,34,2,0.102748691,4583,5,1,0,1,3,1
0.156790756,56,0,0.08350239400000001,12322,15,0,1,0,0,0
0.008199836,45,0,0.279148834,25000,11,0,4,0,1,0
0.696340532,63,0,0.44331133799999994,5000,4,0,1,0,0,0
0.02413269,63,0,765.0,1300,4,0,0,0,0,0
0.7350394159999999,46,0,0.396301849,2000,10,0,0,0,1,0
0.84335944,32,2,0.105223694,4000,3,0,0,0,0,0
0.9999998999999999,38,0,693.0, ,3,3,0,0,0,1
0.037236912999999996,53,0,1467.0, ,8,0,1,0, ,0
0.9999998999999999,34,0,0.02500414,6038,2,1,0,1,0,0
0.8079075309999999,30,0,2118.0, ,5,0,2,0,0,0
0.076498938,43,0,3530.5,1300,10,0,0,0,3,0
0.280325547,51,0,0.425858047,3000,7,0,1,0,0,0
0.16196843800000002,39,0,10.480236256,2200,8,0,2,0,0,0
0.056586570999999995,59,0,57.0, ,2,0,0,0,0,0
0.431059401,50,2,0.431013628,12400,12,0,2,0,3,0
0.37783136700000003,39,4,1815.0, ,10,0,0,0, ,0
0.561234083,29,0,0.142102616,3975,5,0,0,0,0,0
0.21189313699999998,46,0,4981.0,1300,8,0,4,0,0,0
0.878880524,61,1,0.950642674,3889,19,0,1,0,1,0
1.0,51,1,0.805286488,6090,11,0,3,0,2,0
0.031812398,33,0,0.369883041,8207,6,0,2,0,3,0
0.23977376,33,0,0.153938425,2500,4,0,0,0,0,1
0.0,54,0,0.177665787,12500,14,0,3,0,0,0
0.016347848,83,0,0.006136606,3747,3,0,0,0,0,0
0.01832504,43,0,0.004329004,9166,5,0,0,0,1,0
0.732267855,54,0,4750.0, ,5,0,1,0,0,0
0.30046617,66,0,4981.0, ,15,0,3,0,0,0
0.0021800260000000003,72,0,0.018085106,1300,9,0,0,0,0,0
0.23996735100000002,45,0,0.621262145,10600,7,0,1,0,3,0
0.070335498,44,0,0.37620889700000004,8271,12,0,3,0,2,0
0.0,39,0,0.551779288,2500,7,0,2,0,0,0
0.046529185,49,0,0.346484078,9200,10,0,2,0,3,0
0.9999998999999999,56,1,618.0, ,4,2,0,2,2,0
0.012644753,81,0,11.0, ,2,0,0,0,0,0
0.351269207,57,0,0.24521072800000002,10700,14,0,2,0,1,0
0.0,45,0,0.387626585,11750,13,0,2,0,2,0
0.0,72,1,1703.0, ,3,0,1,0,0,0
0.306126593,47,2,1220.0, ,10,0,1,1,0,1
0.101439501,48,2,0.171560888,9500,10,0,1,0,4,0
0.484030019,38,0,0.672321059,4833,8,0,1,0,2,0
0.416887775,78,0,0.957099081,1300,7,0,0,0,0,0
0.039943481,37,0,0.452662009,4150,6,0,2,0,0,0
0.060688793,52,0,0.14626277099999999,5578,4,0,0,0,1,0
0.069217504,54,0,0.294653657,12400,14,0,1,0,1,0
0.036529121,66,0,0.010395841999999999,2500,6,0,0,0,0,0
0.163464405,43,0,0.022219479,8100,2,0,0,0,4,0
0.0126286,58,0,0.124596216,4333,13,0,0,0,0,0
0.052127729000000005,55,0,2481.0, ,9,0,2,0,0,0
0.97300135,46,0,0.39007261,8400,7,0,1,0,2,0
0.624053332,58,0,0.389662975,8396,14,0,2,0,0,0
0.0,41,0,30.043956044,1300,10,0,1,0,2,0
0.9999998999999999,56,0,0.527893422,1300,2,0,0,0,0,0
0.291253534,38,0,0.284709853,10666,7,0,1,0,2,0
0.046846335,52,1,0.395169961,12090,12,0,3,0,2,0
0.927301041,66,2,0.32661837899999996,4417,6,1,0,0,0,1
0.0,44,0,10.003997335,1500,7,0,1,0,0,0
0.046362432,62,0,0.022391044,2500,4,0,0,0,0,0
0.386038373,29,1,0.186232505,3500,7,0,0,0,0,1
0.007194245,41,0,0.679935244,10500,24,0,4,0,0,0
0.0,51,0,0.28928571399999997,1300,5,0,0,0,2,0
0.008971124,41,0,0.004329004,4500,2,0,0,0,1,0
0.259366959,45,3,0.333833323,16666,13,0,2,0,2,0
0.017995812,52,0,0.72092755,8667,16,0,3,0,0,0
0.167888075,41,0,0.004329004,7767,3,0,0,0,0,0
0.200540642,50,0,0.103766248,9000,16,0,0,0,0,0
0.307892673,33,1,0.108656318,10500,9,0,0,0,3,0
0.397315053,30,0,0.10635341699999999,7916,9,0,0,0,0,0
0.716614467,69,0,0.551089782,5000,6,0,1,0,0,0
0.03972066,58,0,3319.0, ,10,0,2,0,0,0
0.020726331,41,0,1390.0, ,7,0,1,0,0,0
0.20526577699999998,46,0,0.326764228,15374,24,0,3,0,0,0
1.0,44,2,1988.0, ,7,1,1,2,0,0
0.044709389,53,0,0.293345829,3200,6,0,1,0,0,0
1.0,48,1,0.569383732,11666,4,0,2,0,3,0
0.003568415,34,0,10.080217876,4038,16,0,3,0,0,0
0.655850079,53,0,0.547640691,12100,15,0,2,0,0,0
0.0,35,0,40.887139108,1300,5,0,1,1,2,0
0.0,50,0,2504.0, ,4,0,1,0,1,0
0.82599732,29,1,299.0, ,3,0,0,2,0,0
0.00309617,62,0,0.01169883,10000,7,0,0,0,1,0
0.57994142,63,0,0.117197009,5750,5,0,0,0,0,0
0.003207345,32,0,1371.0, ,8,0,1,0,0,0
0.284658725,51,0,3975.0, ,9,0,1,0,0,0
0.032877542999999995,55,0,26.0, ,6,0,0,0,0,0
0.029838806000000002,55,0,3516.0, ,9,0,2,0,0,0
0.0046354709999999995,61,0,0.189547295,8150,21,0,1,0,0,0
1.0,45,0,136.0, ,5,0,0,0,0,0
0.000789459,54,0,4981.0,1300,18,0,4,0,1,0
0.00664556,54,1,1089.0, ,5,0,1,0, ,0
0.31954860399999996,42,0,0.265846617,7966,9,0,1,0,3,0
0.0,52,1,0.45703075600000004,7900,15,0,4,0,0,0
0.10776024199999999,72,0,0.160892075,12554,10,0,1,0,0,0
0.0,29,0,0.10287380300000001,2400,3,0,0,0,1,0
0.052589482,29,0,0.416688396,3834,5,0,1,0,0,0
0.033655577,50,0,0.236247829,12088,12,0,4,0,3,0
0.029998182,63,0,0.528610354,1300,7,0,1,0,0,0
0.47715736,51,2,0.19497590199999998,6846,6,2,1,2,3,0
0.118576587,43,1,0.326304753,8583,10,1,1,0,1,0
0.51429977,58,0,0.962129734,8000,16,0,4,0,0,0
0.55875763,56,0,0.427254378,18330,14,0,2,0,0,0
0.001104267,46,0,0.285007072,8483,6,0,1,0,3,0
0.04107391,56,0,0.272908849,16521,10,0,1,0,0,0
0.288194766,49,0,0.167833167,7000,11,0,0,0,0,0
0.033256787,42,0,2829.0, ,18,0,1,0,0,0
0.057420303,62,0,0.006761261,10500,8,0,0,0,0,0
0.020893321,45,0,0.536554884,4800,13,0,1,0,1,0
0.710675906,44,0,2204.0, ,5,0,1,0,2,0
0.539350286,62,0,0.457231726,4500,8,0,1,0,0,0
0.037885173,53,0,0.009302326,9459,16,0,0,0,2,0
0.600626321,32,1,0.5074367870000001,4033,13,0,0,0,0,1
0.46885477299999995,45,0,0.788857068,3840,14,0,2,0,2,0
1.0,39,2,0.367126575,5000,9,2,0,0,2,0
0.141115245,63,0,3717.0, ,9,0,2,0,0,0
0.046718130999999996,59,0,0.007998118,4250,3,0,0,0,0,0
0.9660752579999999,38,0,0.24831667,4900,7,0,0,0,1,0
0.080174556,76,0,0.008540976,14166,7,0,0,0,0,0
0.014586247,74,0,0.007620452,4067,6,0,0,0,0,0
0.152042398,60,0,0.892484342,2873,10,0,1,0,2,0
0.0,71,0,761.0, ,3,0,0,0, ,0
0.219540066,55,0,0.6989450909999999,3696,14,0,2,1,0,1
0.0,66,0,0.41033822600000003,4700,9,0,1,1,0,0
0.0039282909999999996,77,0,1.0, ,4,0,0,0, ,0
0.052786344000000006,48,0,0.247731303,9586,19,0,3,0,0,0
0.281933111,54,0,0.271281722,6225,5,0,1,0,0,0
0.186176355,62,0,0.114588541,10000,10,0,0,0,0,0
0.203854078,30,0,0.44211932299999995,2245,4,0,0,0,0,0
0.119371104,40,0,0.651175708,5400,11,0,2,0,0,0
0.074872678,63,0,0.175487465,14000,11,0,1,0,0,0
0.0,60,0,0.004645504,9040,4,0,0,0,0,0
0.03041212,76,0,0.216241367,20416,10,0,2,0,0,0
0.870162297,32,2,0.6729634,2540,10,1,1,0,1,0
0.053493303,73,0,20.062598828,10750,11,0,1,0,1,0
0.017586017,79,0,0.25464055,9750,14,0,1,0,1,0
0.083061495,76,1,0.172183959,4500,15,0,2,0,1,0
0.9999998999999999,29,0,0.004329004,1300,2,0,0,0,0,0
0.0,33,0,0.273622813,7714,5,0,1,0,2,0
0.001144083,68,0,0.21462043100000003,3200,9,0,0,0,0,0
